EstablishmentName,Easting,Northing,lat,lng
Christchurch Primary School,544066,187093,51.564317712811665,0.07708669015122926
Old Ford Primary School,536596,183433,51.533286049136095,-0.03203387599737198
Harrow College,515088,191765,51.61296089109822,-0.33924122999459194
Muswell Hill Primary School,528962,189695,51.5913542897285,-0.13973617606196445
Henry Fawcett Primary School,531198,177886,51.48471680585081,-0.11187401960088868
Risley Avenue Primary School,533204,190768,51.60001043375537,-0.07812981165894839
Gallions Primary School,543682,181384,51.513117216065474,0.06922229861947778
Harris Academy Merton,529866,168628,51.401824446290476,-0.13444002808331712
Kisharon College,523412,189671,51.59238060878021,-0.21981967355769289
Leap Service -  the National Autistics Society,519700,179954,51.50585113632579,-0.2766821498469692
Avigdor Hirsch Torah Temimah Primary School,522571,185971,51.55931190515709,-0.23324389045556218
Nash College,539695,165532,51.37166989851373,0.005553604334791444
Kingsley Primary School,531106,166397,51.381489944027564,-0.11744743015570082
St Antony's RC Primary School,540527,184370,51.54074175698709,0.024976674324227826
The Royal Docks Community School,541306,181070,51.51089446630711,0.03487945310826182
South Park Primary School,545504,186420,51.55790169151493,0.09753978997846088
St Mary and St Michael Primary School,535206,181217,51.51370688768549,-0.05291104956898553
Hillingdon Manor School,507624,181664,51.52364755588776,-0.4500852044928009
Orchard Hill College of Further Education,528908,163725,51.357979757630844,-0.14998184865954123
The Noam Primary School,518634,186194,51.562157148862006,-0.28993385540906036
The Orion Primary School,521526,190545,51.60064496093603,-0.24672947667340522
Maria Montessori School,526875,185297,51.55230393850763,-0.1714333454736258
Acorn Independent College,512969,180394,51.51119018074053,-0.3734815814103096
Burwood School,547509,165568,51.37001888636607,0.117748113403554
West Middlesex College,504598,183333,51.539217029460524,-0.4931903581561803
Getters Talmud Torah,532915,187972,51.574952981451474,-0.0833577398195682
Kingsford Community School,542700,181463,51.51407576844124,0.055112477363042305
Manor Oak Primary School,547926,167914,51.39099039559598,0.12471042043957661
Greenwich Steiner School,540271,177777,51.48156164972179,0.018666971849706913
Sakutu Organisation Montessori,523137,186571,51.56458096385845,-0.2248733522678745
Westbridge Primary School,527035,176960,51.47734456390881,-0.172128628919652
Victoria Drive Primary Pupil Referral Unit,528207,175831,51.46693424101041,-0.1556709405163796
Springfield Christian School,536700,172471,51.43475435366753,-0.034775224065625346
Bancrofts Preparatory School,540401,193151,51.61967669792962,0.02666866802590485
St John and St James CofE Primary School,535310,185044,51.54807222771343,-0.049944146793668064
Portman Early Childhood Centre,527133,182034,51.52292195812891,-0.16889149230058914
Aragon Primary School,523946,166995,51.38847161998235,-0.22006960232942097
Garden Primary School,529751,168655,51.402093387005436,-0.13608244580865972
Malmesbury Primary School,526267,166961,51.38765482372797,-0.18674293976443124
"Saint Cecilia's, Wandsworth Church of England School",524589,173511,51.44689151968015,-0.20854545063191854
Highfield Primary School,532041,194019,51.62949854613207,-0.09368790167385503
Thames Christian College,526851,175902,51.467877635136745,-0.17515615806336923
Kingsgate Primary School,525140,184253,51.54330875074406,-0.19681519459259444
Seven Sisters Primary School,532970,188826,51.582614324060145,-0.0822414970399075
Highlands School,530985,196131,51.648724335114565,-0.10814599875656586
Crane Park Primary School,512518,172690,51.44203724685241,-0.38242897372839413
Fairholme Primary School,508889,173237,51.44766241111993,-0.43445483297437937
Forge Lane Primary School,512130,171100,51.427823193788065,-0.388512213674743
Green Dragon Primary School,518364,177913,51.48778882201246,-0.29660664424406313
Harris Girls' Academy East Dulwich,535230,174963,51.4575008637653,-0.05495846163899116
Walthamstow Academy,536929,190810,51.59949531532751,-0.024364370550603635
"Tawhid Boys School, Tawhid Educational Trust",533747,186842,51.56460189289271,-0.07178862970409755
Engayne Primary School,557104,188172,51.5705333487636,0.26551862883575245
CACFO Education Centre,531996,169283,51.4072194726553,-0.10359384159070154
Schoolhouse Education,543593,179077,51.492410043692985,0.06700230732298677
The Lloyd Williamson School,524162,181872,51.5221264595528,-0.2117496307700021
Sir John Heron Primary School,542595,185608,51.551347688504755,0.055277379552341806
Holland Park Pre-Preparatory School,524572,179086,51.49699836463768,-0.20682647699104273
Rosemary Works School,532865,183768,51.5371861416415,-0.08566575690264966
London Islamic School,534943,181482,51.51615107529063,-0.05659746499802362
Conway Primary School,545112,178560,51.48737703115776,0.0886547885265162
Plaistow Primary School,540838,183368,51.53166056711194,0.029057690268951702
Kaizen Primary School,540673,182308,51.522176727035266,0.026257571287792804
Barking and Dagenham Tuition Service,547792,184149,51.53690201009473,0.12956708633479
Eglinton Primary School,543464,177512,51.47838023419436,0.0645101161073646
Deansfield Primary School,543353,175720,51.46230601576647,0.0621865544379218
La Swap Sixth Form,,,49.76682050222725,-7.557149366696847
Abbotsfield - Swakeleys Post 16 Centre,,,49.76682050222725,-7.557149366696847
Lantern of Knowledge Secondary School,538062,186913,51.564200894993334,-0.009547294496581352
Sydenham and Forest Hill Sixth Form,,,49.76682050222725,-7.557149366696847
The Crest Sixth Form,521993,186425,51.56351725965958,-0.24142014460351638
Sutton College of Learning for Adults,525783,164053,51.361627471208486,-0.19472333205923753
London School of Theology,508684,191622,51.612947204327575,-0.4317359056152737
Hillcroft College,518293,167244,51.391915039286665,-0.30119018875791614
Orchard Lodge,534224,169888,51.41213379981967,-0.07135119359101894
Wildwood Montessori School,539835,177566,51.479773488017464,0.012308836365364015
The Service for Deaf and Partially Hearing Children,541046,182696,51.525570254716015,0.031785494357051386
St John's and St Clement's Primary School Co Hearing Impaired Unit,534049,175559,51.463137432260325,-0.07172092523550011
Wimbledon School of Art,524415,169773,51.413335630354645,-0.2123596633467266
Camberwell College of Arts,533393,176757,51.47405807729826,-0.08070670008438836
London College of Printing & Distributive Trades,531909,178989,51.49446371034686,-0.10122850105712557
Inchbald School of Design,528188,178873,51.494276478450004,-0.15484127811724196
Early Years Assessment Service and Centre Co Manford Primary School,545550,192178,51.60962715505068,0.10058783537155881
Allenby Tutorial Trust,535847,173422,51.443505357183575,-0.04667442824384348
Hillcrest,532870,170843,51.421034640842855,-0.09045123087573331
Stratford Circus,538897,184586,51.543085865420174,0.0015732675705612744
Lammas School and Sports College,536942,187070,51.56588455642379,-0.02563415338326622
St Elizabeth Catholic Primary School,535266,183334,51.53271637558581,-0.051234886737521405
Bishop Challoner Catholic Collegiate Boys School,535454,181196,51.513458820703825,-0.04934738417739057
Mazahirul Uloom School,535764,182196,51.522370669111965,-0.04449788831459527
Kings Avenue School,530026,174783,51.45710148309743,-0.129884021034828
Woodlands School,518666,190936,51.60476829907689,-0.2878713059841997
Kingsley High School,514316,191068,51.606853705147365,-0.35061278405494944
Kew Riverside Primary School,519786,176433,51.47418827495565,-0.27663726042133646
Pardes House Primary School,524942,190464,51.599170254701875,-0.19746233438568123
Beis Yaakov Primary School,520792,189548,51.591842527527476,-0.2576649612807974
The School of the Islamic Republic of Iran,525204,183057,51.5325461818819,-0.19631775776038665
Greig City Academy,530501,189293,51.5873876547385,-0.11768193663267368
Willow Dene School,545325,176972,51.47305340348058,0.09106758681610634
Waterside School,544602,178478,51.48677075414684,0.08128097948480711
Oaks Park High School,545026,188695,51.57846639776749,0.09158757819146301
Hawkesdown House,525269,180237,51.50718851505234,-0.1963826615438365
Cressey College,534577,167695,51.392342819950194,-0.06710954939578187
Side by Side Kids School,534923,187306,51.568491579465295,-0.054654774866198144
The Livity School,530278,174656,51.45590228176868,-0.1263057503694658
The Michael Tippett School,532080,175340,51.46163191038495,-0.10012983806908586
Hampton Court House School,515370,169020,51.4084787757403,-0.3426054566335576
Ealing Independent College,517498,180597,51.51209182761171,-0.30818057735199095
Kings Kids Christian School,536339,177564,51.48060828344349,-0.038003740934465534
Menorah High School,522082,186300,51.562374627390945,-0.240180187735579
Al Falah Primary School,534666,186148,51.55814694625182,-0.05880382213718876
The William Hogarth Primary School,521192,178039,51.48832275128131,-0.2558524233135003
Hospital Home and Education Units co St Mary's Hospitial Tuition Unit,526781,181380,51.51712360829639,-0.17419749515392277
Noor Ul Islam Primary School,538314,186822,51.56332147798423,-0.005949811336852773
Keys Meadow School,536511,199252,51.67545588310709,-0.027106089282356187
Mayville Primary School,539156,186478,51.560023383285994,0.006053528450543776
Cambridge Tutors College,533004,164863,51.367263222509095,-0.09076391540279269
The Hospital and Home Tuition Sick Children's Service,532605,176102,51.46835699614551,-0.09229156244091385
Nancy Reuben Primary School,523556,189371,51.589652982958455,-0.21784750566876984
William Morris Sixth Form,523862,178222,51.48938937270255,-0.2173521393853146
Torah Vodaas,524831,187004,51.56810019728957,-0.20029312082107723
Jo Richardson Community School,547584,183747,51.53334433043196,0.12640188859823723
Lansbury Lawrence Primary School,537693,181255,51.51344819992154,-0.017078689866498124
Loughborough Primary School,531716,176212,51.46955297419285,-0.10504179290686134
Summerhouse Primary Pupil Referral Unit,534305,174198,51.45084628106298,-0.06855437940970381
Yesodey Hatorah Senior Girls School,533959,187840,51.57351988763157,-0.0683518230365783
The Brooke House Sixth Form College,534805,186280,51.55929994989107,-0.05674940462922656
The Northgate School,519772,191079,51.60581953294962,-0.27185990382071007
Ruislip High School,510448,186302,51.56478886223941,-0.4079425335424809
Oxford Education Centre,455360,204612,51.737491986728536,-1.1996819650354404
Al-Mizan School,534293,181595,51.51732129431336,-0.06591640973462423
Stag Lane Pupil Referral Unit at Library Buildings,520208,189437,51.59096974495996,-0.26612922427387653
Jubilee Primary School,531108,174289,51.452412729725886,-0.11450252513880584
Hillview Nursery Centre,514569,186734,51.567850130764,-0.3483741214129758
St. Dominic's Catholic Primary School,536148,184781,51.54550747550623,-0.037967822544735755
Mulberry Primary School,534039,190372,51.59625397248627,-0.06623229378630263
JFS,519199,188305,51.58101032777045,-0.28107146007283507
Marshgate Primary School,518896,174985,51.461361938597726,-0.28993237776844827
Link Primary School,530353,164868,51.367922317244094,-0.12882180150020228
Link Secondary School,530662,164879,51.36795022226156,-0.12438145608404019
Northgate School,519772,191079,51.60581953294962,-0.27185990382071007
The Smart Centre,525960,167107,51.38903511231615,-0.19110084461966925
The Business Academy Bexley,548240,179613,51.49602780940903,0.13411564620618868
St Thomas of Canterbury Catholic Primary School,528132,168862,51.40432141891482,-0.15926940653487331
Ravensbourne,539279,179966,51.501476880539514,0.005253605227527835
Rose Bruford College,546526,173217,51.439003550299724,0.10679325494937314
Queen Mary and Westfield College,536016,182267,51.52294810511508,-0.040840498042358085
University of East London,543391,180748,51.507476243725385,0.06477320675648578
City University,531738,182693,51.52778959802184,-0.10230757112228249
London Metropolitan University,531120,185351,51.55181946036053,-0.11022190728079585
Kingston University,517796,168790,51.405913319647794,-0.3078173507270016
Middlesex University,529271,197404,51.66056043730024,-0.13243542978934403
The Royal Veterinary College,529548,183646,51.53686011600186,-0.13350910867652213
London Business School,527645,182454,51.52658102543947,-0.16136360067577754
Royal Academy of Music,528321,182141,51.52361509937483,-0.15173833855759436
Central School of Speech and Drama,526706,184406,51.54433462947165,-0.17419012901295575
London South Bank University,531869,179427,51.49840913427848,-0.10164082808050018
King's College London,531077,180142,51.50501859147935,-0.11277846672601537
Trinity Laban,537590,177455,51.47932612267671,-0.020042434371768676
University of Greenwich,538695,178060,51.484493033955104,-0.003903079710024569
"Goldsmiths College, University of London",536540,176850,51.47414368636344,-0.03538675982069702
Roehampton University,522005,174361,51.4550928459573,-0.2454173292652335
St George's Hospital Medical School,526995,171396,51.42735006005781,-0.17469978309192255
University of the Arts London,524415,169773,51.413335630354645,-0.2123596633467266
"Imperial College of Science, Technology and Medicine",526549,179525,51.500504886012926,-0.17820438771543062
Royal College of Music,526643,179391,51.49927960493326,-0.1768989363068784
Royal College of Art,526529,179619,51.50135412958749,-0.1784586855162542
Institute of Cancer Research,526873,178394,51.490268131836714,-0.1739453528827522
"St Mary's University College, Twickenham",515805,172252,51.43743871834569,-0.3352987940700603
Brunel University,506024,182654,51.532848243262016,-0.4728410611530539
University of Westminster,528922,181397,51.51679223189209,-0.1433522481785646
The Royal College of Nursing,528747,181306,51.51601431734985,-0.1459061393651053
University of the Arts London,528522,181013,51.513432390902544,-0.14925369615236375
University of West London,517844,179995,51.506609354479274,-0.303397907365883
University College London,529589,182302,51.52477266974527,-0.13341239018731146
London School of Hygiene & Tropical Medicine,529790,181879,51.520925202181104,-0.13067240231618774
University of London,529987,181892,51.52099676354526,-0.12782981422332726
Birkbeck College,529884,181947,51.52151470346231,-0.129293283690351
Institute of Education,529934,182166,51.523471284546645,-0.12849233420922282
School of Oriental and African Studies,529885,182040,51.52235023058486,-0.12924462811088883
Conservatoire for Dance and Drama,529865,182529,51.52674928788598,-0.12935264860824885
The School of Pharmacy,530349,182356,51.52508318839953,-0.12244368360059975
London School of Economics and Political Science,530778,181130,51.5139665533338,-0.11671794526857142
Beachcroft School,526520,183764,51.53860676900948,-0.17710148580919635
Oakdale Junior School,540973,190096,51.59208274101303,0.033698304616038496
Oakdale Infants' School,540779,190138,51.59250860979231,0.030916459298053256
Gearies Junior School,543593,188868,51.580387470199796,0.0709922742745287
Gearies Infants' School,543556,188814,51.579911672730915,0.07043659991136955
Churchfields Junior School,540188,190783,51.598451644382045,0.022647954197507078
Churchfields Infants' School,540381,190689,51.597558960382685,0.025395025937751826
Parkhill Infants' School,543057,189755,51.58849379820709,0.06362310160425388
Parkhill Junior School,543057,189755,51.58849379820709,0.06362310160425388
The Tuition Centre,554382,187045,51.56115905560367,0.2257796547187118
St Mark's Church of England Academy,528471,169091,51.406302807015884,-0.15431558601346634
Blenheim Primary School and Nursery,547503,165864,51.37268015623736,0.11778471775740092
Larmenier & Sacred Heart Catholic Primary School,523812,178559,51.492428974675406,-0.2179538379973169
Eridge House Preparatory School,524569,176402,51.4728776961988,-0.20781564159342222
The Bridge School,529300,185900,51.55717279703714,-0.13625526018574627
Home and Hospital Service,533135,193394,51.623624578488844,-0.07812897527522486
Gatton (VA) Primary School,527418,171774,51.43065226850766,-0.16848291871242288
Moving On Pupil Referral Unit,532428,164962,51.36828740063272,-0.09899643728978887
Unicorn Primary School,537774,167753,51.392097399601454,-0.02116593145520894
Islamic Shakhsiyah Foundation,532769,188618,51.58079251940448,-0.08521933517858839
Upland Primary School,548550,175796,51.461649866352225,0.13697419274257552
The Villa,533607,176298,51.4698828457687,-0.07780065488630274
Rainbow School for Children with Autism,526685,174879,51.45872112084205,-0.17791091598216205
Courtauld Institute of Art,530773,180770,51.510732539442586,-0.11692337425674221
Malmesbury Primary School,536787,182835,51.527866158638574,-0.029513981789035953
Tweeddale Primary School,526771,166599,51.38428922951535,-0.17963278900950183
Wickham Court School,539003,164766,51.36495614702029,-0.004680776506645052
Larkswood Primary School,537731,192879,51.617891720587764,-0.011980272844420176
Orchard School,546869,171190,51.420701262349056,0.1108849219291521
L'Ecole Bilingue Elementaire,526591,181847,51.521363054222,-0.1767667049225041
Crossways Sixth Form,536220,176103,51.46750803676581,-0.04027910752644853
Petts Hill Primary School,513727,185115,51.55346935892695,-0.3610403568040521
City of London Academy (Southwark),534379,178443,51.488975952286914,-0.06587743355275481
Harris Academy at Peckham,533853,176621,51.47272737057327,-0.07413884085784796
Capital City Academy,522520,183720,51.539092979823884,-0.2347624092177403
Toras Hashem Primary School,523748,188821,51.584668053661716,-0.21527113464519443
Suffah Primary School,512990,174597,51.4590833414932,-0.37503221470508047
Al-Noor Primary School,546788,187049,51.56322099854911,0.11631056798346201
Keston Primary School,531303,157829,51.304445182966404,-0.11777550042720455
Normand Croft Community School for Early Years and Primary Education,524788,177797,51.48536645076815,-0.20417174891666648
Whittington Hospital Class,529141,186954,51.56668108500527,-0.13816066007248914
Starks Field Primary School,533401,193924,51.628324317528765,-0.07408701927261117
Oasis Academy Enfield,536783,199005,51.6731702667571,-0.02327148025326448
St Mary Magdalene Academy,531162,184855,51.547352407211015,-0.10980125140886089
St Augustine of Canterbury CofE VA Primary School,548919,178971,51.490081010560225,0.1436190819682158
"Christ Church, Erith,CofE VA Primary School",550983,177699,51.47810514528069,0.17278224829387528
Redbridge Tuition Service,544644,190265,51.592671499598225,0.08672493011107317
Alec Reed Academy,511916,183962,51.543468227196165,-0.38751646881665985
Hopewell School (Harmony House),544891,184730,51.5428740169346,0.08800800787685743
Olive Tree School,537949,174408,51.45185805288967,-0.016064066474345298
Right Choice Project,543717,178958,51.49130927535667,0.06873879767411967
The Anchor School,525675,165869,51.377972117757814,-0.19563226892463134
Azhar Academy,540196,184939,51.54593692599472,0.020433430317175875
Davidson Primary School,533675,166776,51.384297190548125,-0.08041174328573165
Kensington Avenue Primary School,531394,169670,51.41083701372857,-0.1121008271017939
The Orchard School,530737,173392,51.44443737550807,-0.12016988331858743
Focus School - Barnet Campus,526516,194473,51.63484694407395,-0.17330314961528587
The From Boyhood To Manhood Foundation,533243,177445,51.48027607936971,-0.08260592330284759
RHIS School (Incorporating ALTE School),532713,167922,51.39482146593431,-0.09379984112628995
Imam Zakariya Academy,541111,185137,51.54748822453469,0.0336993733280684
Walthamstow Montessori School,537060,190596,51.59754048513342,-0.022557707346630707
Phoenix Academy,534968,193979,51.62844516281177,-0.051440806633783795
Al-Khair School,533084,166209,51.37934053539137,-0.08911180182418814
Jamiah Madaniyah Primary School,541589,184528,51.54189630098508,0.040343485553987805
Eagle House School,527783,169243,51.40782413211789,-0.16414695076434935
Ealing Primary Centre,514849,183439,51.53817899085466,-0.34541092987358607
Quwwatt Ul Islam Girls School,540521,184793,51.54454423361556,0.02505896360646193
New Regent's College,532578,182905,51.52949829043237,-0.09012602453651138
Lubavitch Ruth Lunzer Girls Primary School,533621,187688,51.57223412212177,-0.07328395178854988
One One Five Behaviour Support Service Resource Base,529456,185414,51.55276955662247,-0.1341850113910139
Notting Hill Preparatory School,524376,181269,51.51666023222747,-0.20887934567021818
Heathfield House School,520332,178281,51.490681193179064,-0.26815046246994734
"Discovery Bay PRU With Hospital, Home and Outreach Teaching Team",527911,193513,51.62590461840329,-0.15350781888795242
Woodcroft Primary School,521082,191423,51.60863119470112,-0.25283408639610755
Chestnuts Primary School,532327,188862,51.5830890481597,-0.09150272531373874
North Harringay Primary School,531344,189139,51.58580804599279,-0.10557847097201495
Silburn Reid,531427,171016,51.422925474805275,-0.11112803670964914
Mossbourne Community Academy,534509,185417,51.55161544353629,-0.06134650875664252
Chelsea Independent College,525591,177234,51.48012916006268,-0.19281308430910188
Wisdom School,532725,189389,51.58773131992532,-0.08556277041225567
Bishop Ridley Church of England VA Primary School,545185,175462,51.4595211581697,0.08843359400870869
The Gower School,530947,183144,51.5320263573713,-0.11353604447565922
Stockley Academy,506879,181159,51.519249866194826,-0.460972474919973
London Academy,518603,192995,51.62328635391624,-0.2880844975761108
Avenue Nursery and Pre-Preparatory School,528654,187982,51.57603057361007,-0.1448069486287139
Oliver House Preparatory School,528697,174248,51.45259696218463,-0.14919629599961548
London East Academy,534293,181595,51.51732129431336,-0.06591640973462423
Ecole Du Parc,528463,175646,51.465213670672085,-0.15205471718077826
Lambeth Academy,529241,174795,51.45738893244366,-0.14117190338915028
Wetherby Preparatory School,525229,180931,51.51343434512485,-0.19671245714188568
Bellerbys College London,537449,177699,51.48155298998746,-0.02197670238089775
Brent Education Tuition Service,520798,184509,51.54655474174578,-0.25930896696126704
The John Barker Centre,545053,186918,51.562492472868236,0.09124399672211031
Broadfields Primary School,519590,193724,51.62962932176062,-0.27358489729719987
Ravenstone Preparatory School and Nursery,526379,179197,51.49759517644408,-0.18076960414175866
Focus School - Carshalton Campus,528534,161625,51.339191652593556,-0.15610802943954524
Regent College,513147,187720,51.5769988749325,-0.3685645652184904
Rye Oak School,534641,175729,51.46452471242317,-0.063139533660036
Abingdon House School,527282,182181,51.52420948961648,-0.16669194045276123
New Directions,539353,182615,51.52526236586362,0.00736526184517474
St John's CofE School Stanmore,516545,192718,51.621226423781216,-0.31789179570821946
Kew Green Preparatory School,518820,177707,51.485841856592174,-0.2901113735799534
Brook Community Primary School,534440,185098,51.54876526492549,-0.06246289157122742
The Harefield Academy,505830,190837,51.60643477101484,-0.4731749552191275
Sutton Tuition and Reintegration Service,527838,162674,51.34877592049162,-0.1657180956416711
Haberdashers' Aske's Knights Academy,540266,171826,51.428087469928045,0.016237232301933933
Ellern Mede School,522140,193193,51.62430992152946,-0.23694691800647044
Haberdashers' Aske's Hatcham College,535996,176135,51.467849429226426,-0.043489609705235674
The Westside Independent School,524422,182516,51.52785693514923,-0.20777681616472068
Akiva School,525517,190047,51.5952950189192,-0.18931395988422667
Oak Heights Independent School,513780,175725,51.4690635408784,-0.3633034929034285
London Christian Learning Centre,541914,185448,51.5500815483611,0.045397529716129745
Selwyn Primary School,538136,191542,51.60577848174851,-0.006660631824359101
North Bridge House Prep School,528627,183598,51.536639187705816,-0.14679844241935466
Gilbert Scott Primary School,536133,163245,51.35198235016719,-0.04646216414447823
Ayesha Siddiqa Girls School,512632,179976,51.507500478386255,-0.37846907991392936
Gloucester House the Tavistock Children's Day Unit,526657,185120,51.550762211783606,-0.17463956330473746
Parayhouse School,524737,176318,51.47208579905273,-0.20542765401249233
Our Lady and St George's Catholic Primary School,538094,189757,51.5897489925934,-0.007968751756371852
Cedars Manor School,514232,190906,51.60541474896139,-0.3518779599866709
Martin Primary School,526982,190033,51.59484116053814,-0.16818063792050172
Riverside School,547397,169337,51.403914279942256,0.11770340541662067
King Solomon Academy,527124,181914,51.52184556212166,-0.16906440156731276
Harris Academy South Norwood,533964,168575,51.400395921846616,-0.07558293537809727
"Southwark Inclusive Learning Service KS3, KS4 & Sils+",533743,177638,51.48189255356495,-0.07533699369476256
The Rosary Catholic Primary School,513081,177758,51.48747586829754,-0.372712361940042
St Matthew Academy,538885,175764,51.46381451967697,-0.002070219308173258
L'Ecole de Battersea,527035,176522,51.4734082917559,-0.17228597234558016
Maple Walk School,521723,183724,51.53930121146417,-0.24624716601444638
Harris City Academy Crystal Palace,533846,169827,51.41167490265206,-0.07680621236021262
Walworth Academy,533441,178209,51.48709507791084,-0.07946789775132979
Ashcroft Technology Academy,524639,174575,51.45644283867276,-0.20745183431326178
Khalsa College London,514828,188204,51.581009256109716,-0.34415890815812117
Southover Partnership School,526250,191906,51.61183774022179,-0.17806889745473792
St Michael and All Angels CofE Academy,532010,177196,51.47832729395954,-0.10044422340616968
Christian School of London,530235,186135,51.559069723137405,-0.12268888743762625
Evelyn Grace Academy,531808,175242,51.460814577286214,-0.10407937724311904
Bacon's College,536060,179931,51.50194579264286,-0.04110742084500963
London Christian School,532562,179654,51.50028710884214,-0.09157802774006489
Heythrop College,525688,179413,51.4996902933028,-0.19064188193202317
Guildhall School of Music and Drama,532448,181789,51.51949990968651,-0.09241817586326297
Harris Federation Post 16,533373,170622,51.41893058068367,-0.08330456172191154
Excellence Christian School,535013,183533,51.53456514323741,-0.054803915862829136
Harrow Collegiate,514664,190200,51.598981816528266,-0.34587328174811355
Winston House Preparatory School,540129,190669,51.597441942707626,0.021751188700725784
Khalsa VA Primary School,513222,178601,51.495024428695054,-0.3704123432786112
Insights Independent School,516656,180647,51.51271552627682,-0.32029201010687414
Wren Academy,526936,192013,51.612645196928796,-0.16812835328045223
Woodcote Primary School,529730,160568,51.32942097918462,-0.13933228370651043
Chelsea Academy,526279,177011,51.477972020271565,-0.18299058092950873
Treehouse School,528413,189124,51.586348218486904,-0.14786556767192194
Brimsdown Primary School,536016,196954,51.65492623010322,-0.03515408815135726
Hawkswood Primary PRU,538211,195577,51.642017863676706,-0.003987646401651137
Orchard Primary School,513018,174913,51.46191793450118,-0.3745284686964301
ARK Globe Academy,532629,179134,51.49559844008541,-0.09080863060559398
City of London Academy - Islington,532038,183639,51.53622077467937,-0.09763109722240157
Branfil Primary School,555207,185949,51.551085778795844,0.2371882829905457
Ark Academy,519303,186588,51.56555715672026,-0.2801537486997166
Iqra Primary School,529997,174534,51.454870439244395,-0.1303926187722938
Snowflake School,525243,178703,51.49340820313094,-0.19730115870759518
Oasis Academy Coulsdon,531589,157353,51.30010142957472,-0.11385046908473463
The Tutorial Foundation,540925,169874,51.41038349829761,0.024934638897757464
Pimlico Academy,529431,178226,51.488179108890805,-0.13718313120509937
Harris Academy Falconwood,545184,175273,51.45782314553233,0.08834168459803814
Kestrel House School,530211,188078,51.576536084605245,-0.1223156243871775
Red Balloon Learner Centre - Northwest London,515734,187869,51.57781329237375,-0.3311995613135978
Plaistow Jamia Islamia,540467,183053,51.52892238681871,0.023587115465253158
Falcons Preparatory School for Boys,518060,175439,51.465617128381524,-0.3018089898271495
Morasha Jewish Primary School,525676,191777,51.61080676060227,-0.18640037744146618
Young Dancers Academy,523337,180004,51.50551912654862,-0.22428768017338424
JCoSS,526710,196751,51.655274906665504,-0.1696772377208228
Saint John Bosco College,523812,173613,51.447978475051954,-0.21968497465653342
One World Preparatory School,521076,179951,51.50553130635233,-0.25686691210954105
North West London Independent Special School,521766,180547,51.51073958120366,-0.24672450540935095
Fashion Retail Academy,529615,181475,51.51733474462359,-0.13334174717728386
Eagle House School Sutton,526019,163065,51.35269585300434,-0.191685114917765
The Bexley Pupil Referral Service,547539,179438,51.49463862360565,0.12395166376652687
Crowlands Primary School,550109,188376,51.57427055679165,0.16475217542368567
Harris Boys' Academy East Dulwich,534515,174895,51.457059997473195,-0.06526925034981612
Bedfont Primary School,509086,174388,51.457969910234326,-0.43126657513900607
"The City Academy, Hackney",535413,185117,51.548703530142326,-0.048431539302431784
Freshsteps,535525,193945,51.62800586293922,-0.043411772720467985
Prendergast - Vale College,537905,175732,51.463766406642605,-0.016181068172805263
Heartlands High School,530345,190441,51.59774020548642,-0.1195063710833449
The Woodlands  Montessori Preparatory School,538332,185651,51.55279454948319,-0.006150578681305062
Chatsworth Primary School,514365,175245,51.46463157242419,-0.3550402051995739
Marathon Science School,536034,178633,51.49028794046968,-0.0419817086949672
Haberdashers' Aske's Crayford Academy,551773,175177,51.45523378515996,0.18306745028527066
Harris Academy Purley,531826,163259,51.353122873194366,-0.10826999414749451
Oasis Academy Hadley,535878,198180,51.665976332729684,-0.036671581395470824
Oasis Academy Shirley Park,534874,166649,51.38287248505032,-0.06324035550647368
The Crest Girls Academy,521993,186425,51.56351725965958,-0.24142014460351638
The Crest Boys' Academy,521993,186425,51.56351725965958,-0.24142014460351638
Stephenson School,524448,182262,51.52556850797644,-0.2074918615752161
Assunnah Primary School,533846,190314,51.59577862598354,-0.06903907694587395
Faraday School,539416,180796,51.50890145605842,0.007553901948324643
Trinity School,535547,171804,51.42903724845752,-0.05160725056439147
Ad-Deen Primary School,544272,185510,51.55004112926499,0.07940766231616189
Edgware Jewish Girls - Beis Chinuch,519102,191863,51.6130075157904,-0.28126399499118115
Ohel Blima Rochel Bobov Girls School,533941,188042,51.57533938057404,-0.06853445379586035
Hopewell School (Bartram),536283,174483,51.45293514251038,-0.039996497119267733
Unity School,517523,178507,51.493302681489126,-0.30851611935996787
Dagenham Park CofE School,549623,183932,51.53447029490195,0.15585532553933298
Education Links,539471,183986,51.53755290326865,0.009607580641650895
Lady Nafisa Independent Secondary School for Girls,513770,175111,51.46354701271522,-0.3636448159109893
East London Independent Special School,539263,185011,51.54681474104035,0.007015712024017754
Abbey College,528713,179210,51.497185838300716,-0.14716013963497399
Broadmead Primary School,532944,167143,51.38776684161328,-0.09077295126531056
Chepstow House School,525229,180931,51.51343434512485,-0.19671245714188568
New Hope Christian Academy,533695,175121,51.45928502763843,-0.07697918137433005
Ayasofia Primary School,534898,181701,51.51812980572747,-0.057161852483400236
Drapers' Academy,555206,192457,51.60955699389008,0.24004782181822662
Wize Up,541842,174980,51.45603688595105,0.040154090615773554
Cambridge Heath Sixth Form,,,49.76682050222725,-7.557149366696847
Focus School - Harrow Primary Campus,515867,188298,51.58164163779815,-0.3291396872632771
StreetVibes Media Academy,542505,174452,51.45112602750867,0.04947757624355712
Hampton Academy,513129,171293,51.42935950366555,-0.3740873488509488
